Word,Class,Heat
dababase,1.0,187.0
bending,0.0,187.0
inexperienced,1.0,187.0
tour,1.0,187.0
138,0.0,187.0
metropolitan,0.0,187.0
thapar,1.0,187.0
drew,1.0,187.0
mojave,0.0,187.0
sabbaticals,0.0,187.0
weyerhaeuser,0.0,187.0
lastly,0.0,187.0
donovan,0.0,187.0
msueward,0.0,187.0
believehim,1.0,187.0
sells,1.0,187.0
27239darron,0.0,187.0
player,0.0,186.9230769230769
stateat,0.0,186.83333333333331
sailing,0.0,186.8181818181818
ricki,0.0,186.75
pm,0.0,186.7404844290657
instructor,0.0,186.66666666666663
0,0.0,186.62886597938146
rogers,1.0,186.625
lig,0.0,186.6
leaves,0.0,186.6
tropical,0.0,186.6
nice,0.0,186.525
promoted,1.0,186.5
eff,1.0,186.5
comto,1.0,186.5
lucy1,0.0,186.5
bal,0.0,186.5
jefferson,0.0,186.5
hardie,1.0,186.5
gregg,0.0,186.4857142857143
louisiana,0.0,186.46666666666667
know,1.0,186.4356435643564
weather,0.0,186.421052631579
funny,0.0,186.35714285714286
came,0.0,186.29032258064515
get,0.0,186.26245847176082
arizona,0.0,186.25
india,1.0,186.2
score,0.0,186.2
lets,0.0,186.2
thought,0.0,186.12244897959184
palmer,0.0,186.11111111111111
sorry,0.0,186.0275229357798
comchris,0.0,186.0
orientation,1.0,186.0
7am,1.0,186.0
michele,0.0,186.0
lingering,1.0,186.0
columbus,1.0,186.0
powell,1.0,186.0
billed,1.0,186.0
ngican,0.0,186.0
faster,1.0,186.0
opkay,0.0,186.0
sd,1.0,186.0
tina,0.0,186.0
debacle,0.0,186.0
indenture,1.0,186.0
interviewing,0.0,186.0
prepaidlessons,0.0,186.0
fail,1.0,186.0
conditioners,0.0,186.0
matches,1.0,186.0
kept,0.0,186.0
203,0.0,186.0
knapp,0.0,186.0
bankers,0.0,186.0
sorted,0.0,186.0
dying,0.0,186.0
indices,0.0,186.0
competition,1.0,186.0
saver,0.0,186.0
greektreat,0.0,186.0
na,0.0,185.8901098901099
congratulations,0.0,185.88888888888889
season,0.0,185.85714285714286
attendees,1.0,185.83333333333331
baxter,0.0,185.8
according,0.0,185.77777777777774
got,0.0,185.7647058823529
just,0.0,185.75831485587585
reliant,1.0,185.75
saved,0.0,185.75
league,0.0,185.72727272727272
boyd,1.0,185.63888888888889
heis,0.0,185.6
neitherpg,0.0,185.5
expanded,1.0,185.5
trusts,1.0,185.5
stands,1.0,185.5
7376ac1fdf4c9c47916e549b2134b5c5,0.0,185.5
mortgage,0.0,185.5
sokoloff,0.0,185.5
toorey,0.0,185.5
pam,0.0,185.44444444444446
advise,0.0,185.33333333333331
sounds,0.0,185.3111111111111
park,0.0,185.25
loving,0.0,185.2
jackie,0.0,185.2
good,0.0,185.1787072243346
inspect,1.0,185.0
conviction,0.0,185.0
premo,0.0,185.0
cottonwood,0.0,185.0
excessive,0.0,185.0
comsusan,0.0,185.0
suz,0.0,185.0
devote,1.0,185.0
specialist,0.0,185.0
becaue,0.0,185.0
nutt,0.0,185.0
upgrades,0.0,185.0
vargas,0.0,185.0
rivals,0.0,185.0
manly,0.0,185.0
bart,0.0,185.0
paralegals,0.0,185.0
buti,0.0,185.0
beleieve,0.0,185.0
13470sa,0.0,185.0
birminghamat,0.0,185.0
reissuing,0.0,185.0
jill,0.0,185.0
249,0.0,185.0
rothwell,0.0,185.0
18please,1.0,185.0
mouse,0.0,185.0
grief,0.0,185.0
boy,1.0,185.0
dollars,0.0,185.0
kevin's,0.0,185.0
companynipsco,0.0,185.0
downpayment,0.0,185.0
holder,0.0,185.0
approaching,1.0,185.0
cooperative,0.0,185.0
147,0.0,185.0
ej7774,1.0,185.0
variance,0.0,185.0
realize,0.0,184.85714285714286
remember,0.0,184.78048780487805
think,1.0,184.76173285198558
desk,0.0,184.76041666666663
went,1.0,184.7
bird,1.0,184.66666666666663
breakfast,0.0,184.66666666666663
strickland,0.0,184.54545454545453
david,0.0,184.53529411764703
randy,0.0,184.53191489361703
wilson,0.0,184.5
lesson,0.0,184.5
esp,0.0,184.5
buys,0.0,184.5
sweat,0.0,184.5
spelled,1.0,184.5
marriott,0.0,184.5
hobbs,0.0,184.5
cotton,0.0,184.5
bummer,1.0,184.5
ill,1.0,184.5
ahead,0.0,184.4857142857143
nancy,0.0,184.45454545454547
thanksgiving,0.0,184.42857142857144
nymex,0.0,184.42857142857144
killed,0.0,184.33333333333331
teach,0.0,184.33333333333331
sports,0.0,184.28571428571428
chris,0.0,184.25974025974025
willis,0.0,184.25
you,1.0,184.1659574468085
75,0.0,184.14285714285717
bush,0.0,184.14285714285717
hooked,0.0,184.0
parks,1.0,184.0
meyer,0.0,184.0
raining,0.0,184.0
relieved,0.0,184.0
campbell,0.0,184.0
smart,1.0,184.0
noting,1.0,184.0
conclusion,0.0,184.0
herman,0.0,184.0
alicia,1.0,184.0
port,0.0,184.0
tailgate,0.0,184.0
deposited,0.0,184.0
hsesenron,0.0,184.0
photos,0.0,184.0
1000m,0.0,184.0
interview,1.0,184.0
stats,0.0,184.0
ines,1.0,184.0
henry,1.0,184.0
prc,0.0,184.0
expired,1.0,184.0
investor,1.0,184.0
compiled,0.0,184.0
we,0.0,183.97812215132183
hendry,1.0,183.9426229508197
compare,0.0,183.83333333333331
starts,0.0,183.8181818181818
save,0.0,183.8
ted,0.0,183.8
closed,1.0,183.77777777777774
mcdowell,0.0,183.75
bolivia,1.0,183.75
lookingforward,0.0,183.66666666666663
mexican,1.0,183.66666666666663
congratulations,1.0,183.66666666666663
linhart,0.0,183.66666666666663
overtime,0.0,183.66666666666663
doug,0.0,183.61538461538458
mentioned,0.0,183.61538461538458
deduct,0.0,183.6
darren,0.0,183.6
thomas,0.0,183.57142857142856
wants,0.0,183.56666666666663
cynthia,0.0,183.55555555555557
mon,0.0,183.55555555555557
adorable,0.0,183.5
self,1.0,183.5
258,0.0,183.5
suspect,0.0,183.5
publication,0.0,183.5
rotations,1.0,183.5
barney,0.0,183.5
rolled,0.0,183.5
clarissa,0.0,183.5
schwartzenburg,0.0,183.5
planner,1.0,183.5
whack,0.0,183.5
whitt,0.0,183.5
anytime,0.0,183.44
disappointed,0.0,183.33333333333331
victoria,0.0,183.33333333333331
seminar,0.0,183.33333333333331
approx,1.0,183.33333333333331
140,0.0,183.33333333333331
dick,0.0,183.33333333333331
listen,1.0,183.33333333333331
i,1.0,183.3232271325797
sf,0.0,183.28571428571428
granted,0.0,183.25
sloan,0.0,183.25
vann,0.0,183.25
pounds,0.0,183.25
cookie,0.0,183.25
roberts,0.0,183.2
write,1.0,183.16666666666663
hotel,1.0,183.16666666666663
love,0.0,183.12359550561797
flight,1.0,183.0
555m,0.0,183.0
werner,1.0,183.0
row,1.0,183.0
girl,1.0,183.0
35same,0.0,183.0
butler,1.0,183.0
disagree,0.0,183.0
haveall,0.0,183.0
label,0.0,183.0
phoenix,1.0,183.0
alert,0.0,183.0
slacks,0.0,183.0
billpay,0.0,183.0
saragreg,1.0,183.0
personnel,0.0,183.0
telerate,0.0,183.0
mood,0.0,183.0
upstream,0.0,183.0
eating,1.0,183.0
programme,1.0,183.0
vanessa,0.0,183.0
guerrero,0.0,183.0
christmas,1.0,183.0
nite,0.0,183.0
ignorant,0.0,183.0
ballpark,0.0,183.0
staffcc,0.0,183.0
luiz,1.0,183.0
walk,0.0,183.0
peak,0.0,183.0
vol,0.0,183.0
ecthou,0.0,183.0
count,1.0,183.0
rushlimbaugh,0.0,183.0
nguyen,1.0,183.0
acsurfr,1.0,183.0
tubing,0.0,183.0
325,0.0,183.0
rita,0.0,183.0
improvements,1.0,183.0
starter,1.0,183.0
cold,0.0,182.91666666666663
hear,0.0,182.8923076923077
hey,1.0,182.83333333333331
folder,0.0,182.8181818181818
shoot,0.0,182.8
derek,0.0,182.8
posted,0.0,182.7878787878788
would,0.0,182.7733333333333
setup,0.0,182.75
michelle,1.0,182.7142857142857
print,0.0,182.70588235294116
rented,0.0,182.66666666666663
palm,1.0,182.66666666666663
margaret,0.0,182.66666666666663
bryan,0.0,182.66666666666663
referred,0.0,182.66666666666663
attracted,0.0,182.66666666666663
schiller,1.0,182.6
explorer,0.0,182.6
sixth,0.0,182.5
asst,0.0,182.5
biweekly,0.0,182.5
sailer1000,0.0,182.5
jersey,0.0,182.5
nominate,0.0,182.5
pasadena,0.0,182.5
colleen,0.0,182.5
cin,0.0,182.5
municipality,0.0,182.5
transferable,0.0,182.5
smmayers,0.0,182.5
budget,0.0,182.44444444444446
going,0.0,182.409669211196
finished,0.0,182.375
hour,0.0,182.3636363636364
eldredge,0.0,182.33333333333331
tee,0.0,182.33333333333331
comscott,0.0,182.33333333333331
spreadsheets,0.0,182.33333333333331
sefton,0.0,182.33333333333331
game,1.0,182.33333333333331
fred,0.0,182.27272727272728
catch,0.0,182.26666666666668
sorry,1.0,182.25396825396822
check,0.0,182.22689075630248
bowl,0.0,182.22222222222226
spent,0.0,182.16666666666663
www,1.0,182.16666666666663
rob,0.0,182.11428571428573
rr,0.0,182.1
sally,0.0,182.0
governed,0.0,182.0
libby,0.0,182.0
riders,0.0,182.0
chandler,0.0,182.0
lasvegassun,0.0,182.0
bugging,0.0,182.0
cline,1.0,182.0
imagination,0.0,182.0
624065,0.0,182.0
cousins,0.0,182.0
weatherall12,0.0,182.0
walden,0.0,182.0
validate,0.0,182.0
knew,0.0,182.0
popular,0.0,182.0
fun,0.0,182.0
ha,0.0,182.0
til,0.0,182.0
protestsusan,0.0,182.0
reprieve,0.0,182.0
mixed,1.0,182.0
phillipplease,0.0,182.0
feasible,1.0,182.0
financingcarol,0.0,182.0
safekeeping,1.0,182.0
anyway,1.0,182.0
muni,0.0,182.0
downloaded,0.0,182.0
blair,1.0,182.0
kill,1.0,182.0
nicola,0.0,182.0
dogs,1.0,182.0
edi,0.0,182.0
benched,0.0,182.0
unique,0.0,182.0
wondering,1.0,181.94444444444446
living,0.0,181.88888888888889
brent,1.0,181.8798076923077
sam,0.0,181.875
me,1.0,181.78908554572268
larry,0.0,181.7586206896552
dave,0.0,181.71014492753625
91,0.0,181.66666666666663
conclusions,1.0,181.66666666666663
plays,0.0,181.66666666666663
astronauts,0.0,181.66666666666663
johnny,0.0,181.66666666666663
charged,0.0,181.66666666666663
greatly,0.0,181.66666666666663
tom,0.0,181.65625
if,0.0,181.64922206506364
kam,0.0,181.62162162162159
desks,0.0,181.6
advised,0.0,181.57142857142856
lisa,0.0,181.52777777777774
milam,0.0,181.5
community,0.0,181.5
wolf,1.0,181.5
hot,1.0,181.5
lucky,0.0,181.5
dtd,1.0,181.5
bucket,0.0,181.5
replied,0.0,181.5
culpepper,0.0,181.5
bob,0.0,181.48275862068962
keith,0.0,181.43137254901958
o'brien,1.0,181.4
assistant,0.0,181.35555555555558
ready,0.0,181.3508771929825
dat,0.0,181.33333333333331
du,0.0,181.33333333333331
rose,0.0,181.33333333333331
shiring,0.0,181.33333333333331
pep,1.0,181.33333333333331
mondays,0.0,181.33333333333331
recorded,0.0,181.33333333333331
sincerely,0.0,181.3
thru,0.0,181.3
veronica,1.0,181.28571428571428
northwest,0.0,181.28571428571428
hi,0.0,181.2692307692308
cool,0.0,181.26666666666668
stacey,0.0,181.25
sound,0.0,181.23809523809524
appointment,1.0,181.2
bet,0.0,181.1818181818182
rent,0.0,181.17142857142858
george,1.0,181.15555555555562
engineer,0.0,181.11111111111111
record,1.0,181.11111111111111
wait,0.0,181.04255319148936
acceleration,0.0,181.0
thanksbrant,0.0,181.0
butt,0.0,181.0
phillips,0.0,181.0
highs,0.0,181.0
yates,0.0,181.0
tying,0.0,181.0
sturr,0.0,181.0
valdes,0.0,181.0
bunko,0.0,181.0
castillo,0.0,181.0
rows,0.0,181.0
ymca,0.0,181.0
petro,0.0,181.0
drank,1.0,181.0
villarreal,0.0,181.0
terrace,0.0,181.0
shasta,1.0,181.0
telecom,1.0,181.0
nick,0.0,181.0
doubles,0.0,181.0
finds,0.0,181.0
platform,0.0,181.0
belongs,0.0,181.0
joanie,0.0,181.0
convinced,1.0,181.0
feeders,0.0,181.0
chuckle,0.0,181.0
jazz,0.0,181.0
missouriat,0.0,181.0
balanced,1.0,181.0
coast,1.0,181.0
allisonlynn,0.0,181.0
doucette,1.0,181.0
tcgdoc,0.0,181.0
momentarily,1.0,181.0
cleared,0.0,181.0
petrochemical,1.0,181.0
corbin,1.0,181.0
industries,0.0,181.0
boyd's,0.0,181.0
prime,0.0,181.0
lock,1.0,181.0
enamerrill,1.0,181.0
round,1.0,181.0
mcevoy,0.0,181.0
elsa,1.0,181.0
toni,0.0,180.9
pate,0.0,180.88888888888889
greg,0.0,180.86206896551724
chat,1.0,180.85714285714286
software,0.0,180.83333333333331
grace,1.0,180.83333333333331
meredith,1.0,180.8
chairman,0.0,180.8
89,0.0,180.75
laptop,1.0,180.75
labor,0.0,180.75
mike,1.0,180.68253968253967
ryan,0.0,180.66666666666663
shirts,0.0,180.66666666666663
scoring,0.0,180.66666666666663
speed,0.0,180.6
russell,0.0,180.5949367088608
dvd,0.0,180.58333333333331
update,0.0,180.5740740740741
help,0.0,180.52968036529683
else,1.0,180.52941176470588
allison,0.0,180.5
bruce,0.0,180.5
shively,0.0,180.5
congratulate,1.0,180.5
susan,0.0,180.5
guggenheim,0.0,180.5
landry,0.0,180.5
expire,0.0,180.5
irrigation,0.0,180.5
cayman,0.0,180.5
carr,0.0,180.5
workplace,0.0,180.5
gpgfin,1.0,180.5
picky,1.0,180.5
jay,0.0,180.39285714285717
when,0.0,180.37883008356545
karen,0.0,180.3636363636364
wanted,0.0,180.33599999999998
cruz,0.0,180.33333333333331
cto,0.0,180.33333333333331
cars,0.0,180.33333333333331
advice,0.0,180.33333333333331
1pm,1.0,180.33333333333331
calpine,0.0,180.33333333333331
julie,0.0,180.3
billings,1.0,180.25
trip,0.0,180.23214285714286
plain,0.0,180.175
worked,0.0,180.15384615384616
whoever,0.0,180.14285714285714
bryce,0.0,180.14285714285714
might,0.0,180.11111111111111
home,0.0,180.09615384615384
forecast,0.0,180.0909090909091
jim,0.0,180.08641975308643
said,0.0,180.05952380952382
article,0.0,180.05882352941174
friend,0.0,180.0
airplane,0.0,180.0
kicks,0.0,180.0
traveling,1.0,180.0
miscellaneous,0.0,180.0
armc,0.0,180.0
wood,0.0,180.0
tahiti,1.0,180.0
xerox,0.0,180.0
verified,0.0,180.0
projected,0.0,180.0
audio,0.0,180.0
reopen,0.0,180.0
thatto,0.0,180.0
shower,1.0,180.0
springs,1.0,180.0
4pm,0.0,180.0
27and,0.0,180.0
gentlemen,1.0,180.0
pse,0.0,180.0
query,0.0,180.0
dennis,0.0,180.0
straighten,0.0,180.0
locked,0.0,180.0
stevecarol,0.0,180.0
cams,0.0,180.0
keegan,0.0,180.0
greenberg,0.0,180.0
degrees,1.0,180.0
sierra,0.0,180.0
rsweb,0.0,180.0
forwardto,1.0,180.0
steis,0.0,180.0
sorenson,0.0,180.0
bundled,0.0,180.0
pasmith,0.0,180.0
marussel,0.0,180.0
mikems,1.0,180.0
amy,0.0,180.0
argentina,1.0,179.96296296296296
missed,1.0,179.95
jane,1.0,179.88888888888889
marianne,0.0,179.85714285714286
molly,0.0,179.84615384615384
scott,0.0,179.83908045977012
180,0.0,179.8
feb,1.0,179.8
w,0.0,179.77653631284915
mime,0.0,179.775
mountain,0.0,179.75
grossed,0.0,179.75
turner,0.0,179.75
torrey,0.0,179.66666666666663
travel,1.0,179.66666666666663
users,0.0,179.66666666666663
looked,0.0,179.65217391304347
alove,0.0,179.6
marie,0.0,179.5909090909091
upward,1.0,179.5
bettis,0.0,179.5
leveled,0.0,179.5
garland,1.0,179.5
mcintyre,0.0,179.5
turktalk,0.0,179.5
disc,0.0,179.5
yes,0.0,179.47674418604652
lost,0.0,179.44444444444446
kay,0.0,179.4285714285714
futures,0.0,179.4
diego,0.0,179.4
rodney,1.0,179.4
59,1.0,179.375
cake,0.0,179.33333333333337
oh,0.0,179.33333333333337
area,0.0,179.27272727272728
swamped,0.0,179.25
rely,0.0,179.25
river,0.0,179.22222222222226
70,0.0,179.14285714285714
brant,0.0,179.11428571428573
jonathan,0.0,179.0
enerson,1.0,179.0
cgdidn't,0.0,179.0
111th,1.0,179.0
volumessusan,0.0,179.0
copied,0.0,179.0
mercedes,1.0,179.0
regoup,1.0,179.0
membership,0.0,179.0
contractual,0.0,179.0
57690,0.0,179.0
panned,0.0,179.0
apologies,0.0,179.0
specifies,1.0,179.0
introductory,1.0,179.0
40th,1.0,179.0
ausdt,0.0,179.0
hernandez,0.0,179.0
midday,1.0,179.0
capabilities,0.0,179.0
awaiting,0.0,179.0
repay,0.0,179.0
win,0.0,179.0
bracken,1.0,179.0
dns,0.0,179.0
beds,0.0,179.0
congratulating,1.0,179.0
pbs,0.0,179.0
fyisusan,1.0,179.0
relaxing,0.0,179.0
sorted,1.0,179.0
toby,0.0,179.0
feed,0.0,179.0
mballases,0.0,179.0
whipping,0.0,179.0
comregards,0.0,179.0
baseline,1.0,179.0
charts,0.0,179.0
lar,0.0,179.0
residential,0.0,179.0
condo,1.0,179.0
protocol,0.0,179.0
peep,1.0,179.0
sladana,0.0,179.0
stretching,1.0,179.0
saladino,0.0,179.0
mary,0.0,178.86363636363637
sp,0.0,178.8
midwest,1.0,178.8
need,0.0,178.77891654465594
schroeder,0.0,178.75
awhile,1.0,178.75
ride,0.0,178.71428571428572
bridge,1.0,178.71428571428572
tickets,1.0,178.65384615384616
released,0.0,178.6
folks,0.0,178.6
lp,0.0,178.5909090909091
asked,0.0,178.552380952381
counted,0.0,178.5
wy,0.0,178.5
richard,0.0,178.5
mcdonald,0.0,178.5
permian,0.0,178.5
hrs,1.0,178.5
treated,0.0,178.5
eddie,0.0,178.5
doable,0.0,178.5
thompkins,0.0,178.5
assured,0.0,178.5
listens,0.0,178.5
equipment,1.0,178.5
estimates,0.0,178.44444444444446
nipsco,0.0,178.4
begins,0.0,178.4
grateful,1.0,178.375
available,0.0,178.35714285714286
palmer,1.0,178.33333333333337
connections,0.0,178.33333333333337
hereby,1.0,178.33333333333337
justin,0.0,178.33333333333337
v,0.0,178.3
catch,1.0,178.27272727272728
audrey,0.0,178.25
joya,1.0,178.25
florida,1.0,178.25
275,0.0,178.25
coordinator,0.0,178.25
jean,0.0,178.22222222222226
forgot,0.0,178.2
pep,0.0,178.2
surprised,0.0,178.2
boat,0.0,178.2
who,0.0,178.1846153846154
mapped,0.0,178.16666666666663
alicia,0.0,178.15384615384616
daddy,1.0,178.14285714285714
mcnabb,0.0,178.14285714285714
really,0.0,178.12878787878788
1,0.0,178.11355311355308
joann,1.0,178.0
schwieger,0.0,178.0
eg,0.0,178.0
nail,0.0,178.0
exciting,0.0,178.0
kinsey,0.0,178.0
sarajulian,1.0,178.0
framework,1.0,178.0
'bout,0.0,178.0
pool,1.0,178.0
corpus,0.0,178.0
curveview,0.0,178.0
bro,0.0,178.0
underwriting,1.0,178.0
definately,0.0,178.0
ourautomated,0.0,178.0
reverse,0.0,178.0
aec,0.0,178.0
janine,0.0,178.0
79,1.0,178.0
crash,0.0,178.0
abraham,0.0,178.0
karengeorge,0.0,178.0
mcfarlingandrews,0.0,178.0
cinnergy,0.0,178.0
merchandise,0.0,178.0
served,0.0,178.0
tiny,1.0,178.0
morethan,0.0,178.0
sutherland,0.0,178.0
underneath,0.0,178.0
casual,0.0,178.0
interco,0.0,178.0
around,0.0,178.0
doubt,0.0,178.0
collecting,0.0,178.0
hurwitz,0.0,178.0
harbert's,1.0,178.0
nevada,0.0,178.0
announce,1.0,178.0
heyi,0.0,178.0
circulation,1.0,178.0
payable,0.0,178.0
oklahoma,0.0,178.0
296,0.0,178.0
kileand,0.0,178.0
neil,0.0,178.0
like,0.0,177.86984815618217
barry,0.0,177.83333333333337
65,0.0,177.8
jun,0.0,177.8
beautiful,0.0,177.8
happen,1.0,177.8
why,0.0,177.7906976744186
lee,0.0,177.77777777777774
mom,0.0,177.75675675675674
lifetime,0.0,177.75
greaney,0.0,177.75
cob,0.0,177.75
meet,0.0,177.7448979591837
hour,1.0,177.7
stevenson,0.0,177.66666666666663
defer,1.0,177.66666666666663
defense,0.0,177.66666666666663
basin,0.0,177.66666666666663
benningfield,0.0,177.66666666666663
haveany,0.0,177.66666666666663
forwarding,0.0,177.66666666666663
dell,0.0,177.65
married,0.0,177.6470588235294
wondering,0.0,177.6060606060606
love,1.0,177.6
edit,1.0,177.55555555555554
trails,0.0,177.5
recognized,1.0,177.5
log,0.0,177.5
kyle,0.0,177.5
tackle,0.0,177.5
wang,0.0,177.5
valderrama,0.0,177.5
christine,1.0,177.5
serves,1.0,177.5
call,0.0,177.48828125
ticket,1.0,177.46666666666667
play,0.0,177.4464285714286
nov,0.0,177.4285714285714
approx,0.0,177.4
cnn,0.0,177.33333333333337
ying,0.0,177.33333333333337
comercializadora,1.0,177.33333333333337
mark,0.0,177.30985915492957
greetings,1.0,177.25
sanders,0.0,177.25
ya,0.0,177.25
asap,0.0,177.24
tomorrow,0.0,177.22346368715085
goes,1.0,177.16666666666663
realize,1.0,177.16666666666663
site,0.0,177.13157894736838
monique,0.0,177.125
apologize,0.0,177.11111111111111
95,0.0,177.08333333333337
done,0.0,177.0142857142857
crews,0.0,177.0
carthage,0.0,177.0
increments,0.0,177.0
impressive,1.0,177.0
overhead,0.0,177.0
inclination,0.0,177.0
eldridge,0.0,177.0
pacific,1.0,177.0
nominations,0.0,177.0
tv's,0.0,177.0
holiday,0.0,177.0
treasurer,0.0,177.0
cleanup,0.0,177.0
ornelas,0.0,177.0
bored,1.0,177.0
dropping,1.0,177.0
portrait,0.0,177.0
useful,0.0,177.0
sherriff,0.0,177.0
misinterpreted,0.0,177.0
341242,0.0,177.0
decisions,1.0,177.0
cozy,0.0,177.0
vegas,0.0,177.0
publ,0.0,177.0
hike,0.0,177.0
strategy,0.0,177.0
lafayetteat,0.0,177.0
feasible,0.0,177.0
dining,1.0,177.0
departure,1.0,177.0
recoup,0.0,177.0
delighted,0.0,177.0
consecutive,1.0,177.0
norris,1.0,177.0
sanchez,0.0,177.0
emwmehcall,0.0,177.0
kincaid,0.0,177.0
kimi,0.0,177.0
lenders,0.0,177.0
monica,0.0,177.0
renamed,0.0,177.0
fourteen,1.0,177.0
hear,1.0,176.98230088495575
got,1.0,176.96969696969697
carol,0.0,176.95662949194545
dpr,0.0,176.85714285714286
say,0.0,176.85714285714286
rental,0.0,176.85714285714286
lunch,0.0,176.80341880341882
balfour,0.0,176.8
br,1.0,176.7826086956522
woodson,0.0,176.75
jane,0.0,176.73333333333332
make,0.0,176.71331058020482
updates,0.0,176.7
college,0.0,176.66666666666663
culinary,0.0,176.66666666666663
believe,0.0,176.60240963855418
hector,0.0,176.58823529411762
played,0.0,176.5714285714286
convert,1.0,176.5
porch,0.0,176.5
holdup,1.0,176.5
postings,0.0,176.5
delight,0.0,176.5
hawaii,1.0,176.5
installed,1.0,176.5
donovan,1.0,176.5
easter,0.0,176.5
sanity,0.0,176.5
jpiper5360,0.0,176.5
connected,1.0,176.5
california,0.0,176.5
wisconsin,0.0,176.5
warreng76,0.0,176.5
andrea,1.0,176.45205479452054
hearing,0.0,176.40740740740742
brokers,0.0,176.4
meredith,0.0,176.4
president,0.0,176.375
ordway,1.0,176.33333333333337
creek,1.0,176.33333333333337
where,0.0,176.31543624161077
ar,0.0,176.25
's,0.0,176.25
crump,0.0,176.25
scottsdale,0.0,176.2
collins,0.0,176.16666666666663
they,0.0,176.1524288107203
stout,0.0,176.14285714285714
expect,0.0,176.0909090909091
rhett,0.0,176.0714285714286
verify,0.0,176.0
officialize,0.0,176.0
sathi,0.0,176.0
mccullough,0.0,176.0
peel,0.0,176.0
charter,0.0,176.0
professionals,1.0,176.0
relaxation,0.0,176.0
janel,0.0,176.0
congratulate,0.0,176.0
elected,0.0,176.0
guarav,1.0,176.0
shop,1.0,176.0
opinions,0.0,176.0
irvine,0.0,176.0
sweeter,0.0,176.0
stark,0.0,176.0
postponement,0.0,176.0
2512,0.0,176.0
7494,1.0,176.0
apasu,0.0,176.0
recovered,0.0,176.0
poor,1.0,176.0
koch,1.0,176.0
nannyhi,0.0,176.0
wil,0.0,176.0
inspection,0.0,176.0
ish,0.0,176.0
fire,1.0,176.0
objective,0.0,176.0
se,0.0,176.0
hello,0.0,176.0
stevensp,0.0,176.0
cws,1.0,176.0
dulcereceipt,0.0,176.0
acsutton2,0.0,176.0
healed,0.0,176.0
monetization,1.0,176.0
whichever,0.0,176.0
coganja,0.0,176.0
comtamara,0.0,176.0
marina,1.0,176.0
tie,1.0,176.0
soo,1.0,176.0
trs,1.0,176.0
jrw,0.0,176.0
25mar000,0.0,176.0
camera,0.0,176.0
ap,0.0,176.0
notified,0.0,176.0
rachel,0.0,176.0
christina,1.0,176.0
automatically,1.0,176.0
lengthier,1.0,176.0
anything,0.0,175.95833333333337
brown,0.0,175.93333333333337
probably,0.0,175.9054054054054
version,1.0,175.86294416243655
okay,1.0,175.83333333333337
she,0.0,175.8188976377953
utah,1.0,175.77777777777774
theresa,0.0,175.75
jealous,0.0,175.75
architect,0.0,175.72727272727272
noon,0.0,175.72727272727272
tired,0.0,175.71428571428572
afternoon,0.0,175.71428571428572
john,0.0,175.69325153374234
smu,0.0,175.66666666666663
7041pallen,0.0,175.66666666666663
cecilia,1.0,175.66666666666663
meets,0.0,175.66666666666663
stand,0.0,175.6341463414634
sara,1.0,175.57915376676988
minus,0.0,175.5714285714286
feel,0.0,175.50649350649348
halliburton,0.0,175.5
polk,0.0,175.5
elise,0.0,175.5
style,0.0,175.5
grey,0.0,175.5
t5,0.0,175.5
reed,1.0,175.5
solorio,0.0,175.5
yo,1.0,175.5
albert,0.0,175.5
jv,0.0,175.5
000pm,0.0,175.5
patti,0.0,175.45454545454547
richardson,0.0,175.4285714285714
beth,1.0,175.4285714285714
97,1.0,175.41666666666663
yourself,1.0,175.4
williams,0.0,175.3589743589744
wilkens,0.0,175.33333333333337
here,1.0,175.33333333333337
answers,0.0,175.27272727272728
gp,0.0,175.27272727272728
mississippi,0.0,175.25
research,0.0,175.25
keneally's,0.0,175.25
mousteiko,0.0,175.25
watching,0.0,175.2
eric,0.0,175.1759259259259
ps,1.0,175.16666666666663
transportation,0.0,175.15
davis,0.0,175.14285714285714
linda,0.0,175.12
peak,1.0,175.0
kimto,0.0,175.0
weird,1.0,175.0
cindytarsi,0.0,175.0
greenville,1.0,175.0
mcnary,0.0,175.0
caroline,0.0,175.0
breaks,0.0,175.0
snow,0.0,175.0
province,1.0,175.0
lees,1.0,175.0
yonnie,0.0,175.0
venturatos,0.0,175.0
contingent,0.0,175.0
charitable,0.0,175.0
sisters,0.0,175.0
jacques,0.0,175.0
dreyfus,0.0,175.0
56feb000,0.0,175.0
pulich's,0.0,175.0
pdf,0.0,175.0
mike's,0.0,175.0
raj,1.0,175.0
commented,0.0,175.0
benefits,0.0,175.0
memory,1.0,175.0
reconciling,0.0,175.0
shawn,0.0,175.0
tt,0.0,175.0
contrary,0.0,175.0
budget,1.0,175.0
exceed,1.0,175.0
akzo,0.0,175.0
cms,1.0,175.0
carolalos,0.0,175.0
redundancy,1.0,175.0
marc,1.0,175.0
katherine,0.0,175.0
impressed,0.0,175.0
invitate,0.0,175.0
matchup,0.0,175.0
bev,1.0,175.0
fire,0.0,175.0
involve,1.0,175.0
calculates,0.0,175.0
utah,0.0,175.0
arehereby,1.0,175.0
consistency,0.0,175.0
youfreefor,0.0,175.0
jana,1.0,175.0
goof,1.0,175.0
padilla,0.0,175.0
chart,1.0,174.91666666666663
